date,index_point_usd,index_point_krw,daily_return,phase
2026-02-06,4981.37350848739,6244.252125870879,0.045692828607580505,2
2026-02-09,5068.9949838761395,6328.472393878596,0.01758982241332804,2
2026-02-10,5046.217571773333,6295.281327162771,-0.004493476946664767,2
2026-02-11,5052.316450280355,6257.713406659553,0.00120860395341203,2
2026-02-12,4911.773156063128,6058.565922467262,-0.027817595275416183,2
2026-02-13,4926.79188940397,6078.779098461564,0.0030577009286968273,2
2026-02-16,4926.79188940397,6094.7085919201445,0.0,2
2026-02-17,4926.79188940397,6095.869018595934,0.0,2
2026-02-18,4971.2439246531,6141.79993870431,0.009022511250116492,2
2026-02-19,4969.389062049846,6169.450808761163,-0.0003731184048435526,2
2026-02-20,4992.152954431586,6183.473843232591,0.004580823134896805,2
2026-02-23,4916.389061494291,6081.271268808503,-0.015176596876912384,2
2026-02-24,4983.525338399215,6152.427434691755,0.013655607004486888,2
2026-02-25,5087.050125791087,6216.077583991305,0.020773404440063897,2
2026-02-26,5021.641629466082,6159.592520490215,-0.0128578438795772,2
2026-02-27,4944.127907886051,6096.950359531276,-0.015435932569380225,2
2026-03-02,4990.988833009196,6213.942681407225,0.009478097249142869,2
2026-03-03,4889.29481866972,6201.275416402791,-0.02037552431832681,2
2026-03-04,5010.561425678095,6275.518332246387,0.024802473875234432,2
2026-03-05,4982.554089672762,6320.79720949571,-0.005589660244818314,2
2026-03-06,4877.02360409049,6190.59859190982,-0.021179997985571727,2
2026-03-09,4970.2084819858455,6222.551516446958,0.01910691550010116,2
2026-03-10,4966.457549137715,6267.326067823947,-0.000754683201263117,2
2026-03-11,5012.669139693705,6344.875822045752,0.009304738860400093,2
2026-03-12,4896.473999410132,6261.293364897158,-0.023180293182221357,2
2026-03-13,4853.3181667061845,6241.35818368735,-0.008813655031997783,2
2026-03-16,4933.211642244165,6294.116553212701,0.016461619204372502,2
2026-03-17,4965.762844824988,6329.3103867507925,0.006598379502326594,2
2026-03-18,4880.218738732185,6305.043984251925,-0.017226780409368907,2
2026-03-19,4832.404485142574,6165.520832603945,-0.00979756362355838,2
2026-03-20,4694.815042376685,6053.889125227155,-0.02847225293100232,2
2026-03-23,4805.9529631491805,6121.749088573371,0.023672481188147944,2
2026-03-24,4768.435299305183,6110.87995558119,-0.007806498343132647,2
2026-03-25,4815.864656567869,6207.134611568333,0.00994652423397604,2
2026-03-26,4624.0195751880165,5970.579731121589,-0.03983606165472591,2
2026-03-27,4499.925902540381,5813.586223424427,-0.026836753311666,2
2026-03-30,4416.303456546779,5740.502294795074,-0.018583071767113844,2
2026-03-31,4650.379987867623,6001.450079070282,0.05300281867493659,2
2026-04-01,4720.5288455728405,6117.207979581489,0.015084543174585645,2
2026-04-02,4678.293228107874,6051.376858420668,-0.00894722156068965,2
2026-04-03,4678.293228107874,6053.841100374218,0.0,2
2026-04-06,4678.293228107874,6046.207960664443,0.0,2
2026-04-07,4669.87975505758,5986.138215943444,-0.0017984065213664576,2
2026-04-08,4762.071445259653,6030.736287364568,0.019741769603859052,2
2026-04-09,4775.821814963727,6031.604109923249,0.00288747656605642,2
2026-04-10,4822.048830114878,6132.711405260444,0.009679384395437704,2
2026-04-13,4899.117606716289,6206.810575071775,0.015982579048162516,2
2026-04-14,5065.953765766508,6388.913299281733,0.034054328236884965,2
2026-04-15,5254.807174667529,6639.282070206389,0.03727894442645909,2
2026-04-16,5268.4311722583625,6676.417552983788,0.0025926731729590856,2
2026-04-17,5381.091922887474,6761.668583188394,0.0213841173862804,2
2026-04-20,5349.386542986407,6744.805975362178,-0.005891997452452638,2
2026-04-21,5289.85009551275,6721.909962405819,-0.011129584111231564,2
2026-04-22,5402.901327071179,6842.84514661342,0.0213713488127627,2
2026-04-23,5292.736171551374,6716.511032595652,-0.02038999953003462,2
