date,index_point,weekly_return,fx_rate,fx_return,index_point_krw,weekly_return_krw,component_count,core_count,satellite_count,top3_contributors,satellite_method,phase
2020-03-30,841.3560688415201,-0.0253026914286286,1226.8499755859375,0.012093842457297166,891.5259155469831,-0.013514855735214937,69,48,21,"MSFT(+0.21%), USO(+0.09%), QYLD(+0.05%)",SYMMETRIC,1
2020-04-06,923.8362617082608,0.0980324453834503,1209.510009765625,-0.01413372960457615,965.0885286639785,0.08251315170334905,70,49,21,"TSLA(+1.18%), TQQQ(+0.98%), AAPL(+0.93%)",SYMMETRIC,1
2020-04-13,988.154848570276,0.0696211975302677,1226.6400146484375,0.014162764048667897,1046.8990737542645,0.08476999017234244,73,49,24,"TSLA(+1.93%), AMZN(+1.85%), TQQQ(+0.67%)",SYMMETRIC,1
2020-04-20,969.6585922577189,-0.0187179735436391,1232.449951171875,0.004736464206332558,1032.1690296359163,-0.014070166349011148,72,49,23,"INO(+0.27%), SCO(+0.19%), AMZN(+0.16%)",SYMMETRIC,1
2020-04-27,957.366365202468,-0.0126768608594804,1212.9599609375,-0.015814021669474654,1002.9685442094762,-0.028290410376622277,69,49,20,"GOOGL(+0.18%), AAPL(+0.15%), DAL(+0.14%)",SYMMETRIC,1
2020-05-04,1008.169062525078,0.053065053431103,1218.6300048828125,0.004674551615809319,1061.1283435210846,0.05798766037817171,70,49,21,"TSLA(+1.18%), TQQQ(+0.56%), AAPL(+0.54%)",SYMMETRIC,1
2020-05-11,1001.4507653687284,-0.0066638596700465,1225.4599609375,0.005604618323298505,1059.9647210701958,-0.0010965897367586352,71,49,22,"SRNE(+0.47%), NVAX(+0.37%), NVDA(+0.23%)",SYMMETRIC,1
2020-05-18,1037.9480365797751,0.0364443989391817,1233.3900146484375,0.0064710834818877405,1105.7035949371016,0.04315131716905207,70,49,21,"DAL(+0.40%), BA(+0.32%), AAPL(+0.29%)",SYMMETRIC,1
2020-05-25,1054.3489116535425,0.0158012487097245,1237.97998046875,0.003721422879867209,1127.3549019270424,0.0195814747180707,68,49,19,"HAS(+0.36%), DAL(+0.23%), TSLA(+0.17%)",SYMMETRIC,1
2020-06-01,1114.6783144452947,0.0572195808474229,1215.3800048828125,-0.018255525890960023,1170.1036151808403,0.03791948141683288,68,49,19,"BA(+0.87%), DAL(+0.78%), TSLA(+0.47%)",SYMMETRIC,1
2020-06-08,1100.4847642337982,-0.012733315098679,1204.760009765625,-0.008738003813228312,1145.1101374223192,-0.02136005515602002,68,49,19,"TSLA(+0.46%), TVIX(+0.37%), AMZN(+0.21%)",SYMMETRIC,1
2020-06-15,1123.9938542652449,0.0213624856931252,1211.3599853515625,0.005478249221785969,1175.979746187138,0.02695776393553495,67,49,18,"TSLA(+0.58%), AMZN(+0.39%), MSFT(+0.31%)",SYMMETRIC,1
2020-06-22,1097.332584122945,-0.0237201209251525,1201.52001953125,-0.00812307318988803,1138.7593829587718,-0.031650513836692595,68,49,19,"INO(+0.49%), AAPL(+0.10%), AMZN(+0.05%)",SYMMETRIC,1
2020-06-29,1165.23206580875,0.0618768481572745,1198.1700439453125,-0.002788114664326935,1205.8507741695432,0.05891621374521794,67,49,18,"TSLA(+2.52%), AMZN(+0.59%), GOOGL(+0.45%)",SYMMETRIC,1
2020-07-06,1235.9044925750704,0.06065094571292,1195.77001953125,-0.0020030749610128185,1276.4248576491243,0.0585263823611879,68,49,19,"TSLA(+2.75%), AMZN(+0.89%), AAPL(+0.45%)",SYMMETRIC,1
2020-07-13,1228.9580189874916,-0.0056205585701087,1204.22998046875,0.007074906377746659,1278.230466402868,0.0014145828819638329,71,49,22,"NVAX(+0.50%), VXRT(+0.43%), MRNA(+0.28%)",SYMMETRIC,1
2020-07-20,1208.5681979982974,-0.0165911452418797,1200.93994140625,-0.0027320687209758665,1253.5888854277116,-0.019277885813895,70,48,22,"AMD(+0.29%), AMZN(+0.16%), GLD(+0.06%)",SYMMETRIC,1
2020-07-27,1235.979770719592,0.0226810309643221,1189.56005859375,-0.00947581341925774,1269.8733765222657,0.012990296327490158,70,48,22,"AAPL(+1.21%), AMZN(+0.51%), TSLA(+0.20%)",SYMMETRIC,1
2020-08-03,1273.0346595030046,0.0299801741591929,1183.1700439453125,-0.005371746136123234,1300.9184562254475,0.024447382138369722,69,48,21,"AAPL(+0.37%), TSLA(+0.30%), MSFT(+0.29%)",SYMMETRIC,1
2020-08-10,1300.0221518289295,0.0211993382304776,1184.1199951171875,0.0008028864293312399,1329.5636988554122,0.022019245320784808,69,48,21,"TSLA(+2.37%), AAPL(+0.43%), NVDA(+0.13%)",SYMMETRIC,1
2020-08-17,1382.7728380727533,0.0636532893900355,1184.2900390625,0.00014360364322341113,1414.3978852668993,0.06380603387751838,69,48,21,"TSLA(+4.17%), AAPL(+1.02%), NVDA(+0.43%)",SYMMETRIC,1
